jorden,kontinent,land,provins,distrikt,provinsfoerkortning,kommentar,iso_land,iso_2_kod,iso_3_kod,län,kommun,rikets_N,rikets_O,latitud,longitud,full_path,parent_path,rank
Earth,Africa,Guinea,,,,,Guinea,GN,,,,,,,,Earth|Africa|Guinea,Earth,land
Earth,Africa,Guinea-Bissau,,,,,Guinea-Bissau,GW,,,,,,,,Earth|Africa|Guinea-Bissau,Earth,land
Earth,Africa,Ivory Coast,,,,Côte d’Ivoire,Côte d’Ivoire,CI,,,,,,,,Earth|Africa|Ivory Coast,Earth,land
Earth,Africa,Kenya,,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya,Earth,land
Earth,Africa,Kenya,Central,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Central,Earth|Kenya,provins
Earth,Africa,Kenya,Coast,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Coast,Earth|Kenya,provins
Earth,Africa,Kenya,Eastern,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Eastern,Earth|Kenya,provins
Earth,Africa,Kenya,Nairobi,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Nairobi,Earth|Kenya,provins
Earth,Africa,Kenya,North Eastern,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|North Eastern,Earth|Kenya,provins
Earth,Africa,Kenya,Nyanza,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Nyanza,Earth|Kenya,provins
Earth,Africa,Kenya,Rift Valley,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Rift Valley,Earth|Kenya,provins
Earth,Africa,Kenya,Western,,,,Kenya,KE,,,,,,,,Earth|Africa|Kenya|Western,Earth|Kenya,provins
Earth,Africa,Kerguelen,,,,,French southern territories,TF,,,,,,,,Earth|Africa|Kerguelen,Earth,land
Earth,Africa,Lesotho,,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho,Earth,land
Earth,Africa,Lesotho,Berea,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Berea,Earth|Lesotho,provins
Earth,Africa,Lesotho,Butha-Buthe,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Butha-Buthe,Earth|Lesotho,provins
Earth,Africa,Lesotho,Leribe,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Leribe,Earth|Lesotho,provins
Earth,Africa,Lesotho,Mafeteng,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Mafeteng,Earth|Lesotho,provins
Earth,Africa,Lesotho,Maseru,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Maseru,Earth|Lesotho,provins
Earth,Africa,Lesotho,Mohale’s Hoek,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Mohale’s Hoek,Earth|Lesotho,provins
Earth,Africa,Lesotho,Mokhotlong,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Mokhotlong,Earth|Lesotho,provins
Earth,Africa,Lesotho,Qacha’s Nek,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Qacha’s Nek,Earth|Lesotho,provins
Earth,Africa,Lesotho,Quthing,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Quthing,Earth|Lesotho,provins
Earth,Africa,Lesotho,Thaba-Tseka,,,,Lesotho,LS,,,,,,,,Earth|Africa|Lesotho|Thaba-Tseka,Earth|Lesotho,provins
Earth,Africa,Liberia,,,,,Liberia,LR,,,,,,,,Earth|Africa|Liberia,Earth,land
Earth,Africa,Libya,,,,,Libyan Arab Jamahiriya,LY,,,,,,,,Earth|Africa|Libya,Earth,land
Earth,Africa,Macquarie,,,,,Australia,AU,,,,,,,,Earth|Africa|Macquarie,Earth,land
Earth,Africa,Madagascar,,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar,Earth,land
Earth,Africa,Madagascar,Antananarivo,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antananarivo,Earth|Madagascar,provins
Earth,Africa,Madagascar,Antananarivo,Analamanga,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antananarivo|Analamanga,Earth|Madagascar|Antananarivo,distrikt
Earth,Africa,Madagascar,Antananarivo,Bongolava,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antananarivo|Bongolava,Earth|Madagascar|Antananarivo,distrikt
Earth,Africa,Madagascar,Antananarivo,Itasy,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antananarivo|Itasy,Earth|Madagascar|Antananarivo,distrikt
Earth,Africa,Madagascar,Antananarivo,Vakinankaratra ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antananarivo|Vakinankaratra ,Earth|Madagascar|Antananarivo,distrikt
Earth,Africa,Madagascar,Antsiranana,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antsiranana,Earth|Madagascar,provins
Earth,Africa,Madagascar,Antsiranana,Diana,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antsiranana|Diana,Earth|Madagascar|Antsiranana,distrikt
Earth,Africa,Madagascar,Antsiranana,Sava ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Antsiranana|Sava ,Earth|Madagascar|Antsiranana,distrikt
Earth,Africa,Madagascar,Fianarantsoa,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa,Earth|Madagascar,provins
Earth,Africa,Madagascar,Fianarantsoa,Amoron'i Mania,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa|Amoron'i Mania,Earth|Madagascar|Fianarantsoa,distrikt
Earth,Africa,Madagascar,Fianarantsoa,Atsimo Atsinanana,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa|Atsimo Atsinanana,Earth|Madagascar|Fianarantsoa,distrikt
Earth,Africa,Madagascar,Fianarantsoa,Haute-Matsiatra,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa|Haute-Matsiatra,Earth|Madagascar|Fianarantsoa,distrikt
Earth,Africa,Madagascar,Fianarantsoa,Ihorombe,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa|Ihorombe,Earth|Madagascar|Fianarantsoa,distrikt
Earth,Africa,Madagascar,Fianarantsoa,Vatovavy-Fitovinany ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Fianarantsoa|Vatovavy-Fitovinany ,Earth|Madagascar|Fianarantsoa,distrikt
Earth,Africa,Madagascar,Mahajanga,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Mahajanga,Earth|Madagascar,provins
Earth,Africa,Madagascar,Mahajanga,Betsiboka,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Mahajanga|Betsiboka,Earth|Madagascar|Mahajanga,distrikt
Earth,Africa,Madagascar,Mahajanga,Boeny,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Mahajanga|Boeny,Earth|Madagascar|Mahajanga,distrikt
Earth,Africa,Madagascar,Mahajanga,Melaky,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Mahajanga|Melaky,Earth|Madagascar|Mahajanga,distrikt
Earth,Africa,Madagascar,Mahajanga,Sofia ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Mahajanga|Sofia ,Earth|Madagascar|Mahajanga,distrikt
Earth,Africa,Madagascar,Toamasina,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toamasina,Earth|Madagascar,provins
Earth,Africa,Madagascar,Toamasina,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toamasina,Earth|Madagascar,provins
Earth,Africa,Madagascar,Toamasina,Alaotra Mangoro,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toamasina|Alaotra Mangoro,Earth|Madagascar|Toamasina,distrikt
Earth,Africa,Madagascar,Toamasina,Analanjirofo,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toamasina|Analanjirofo,Earth|Madagascar|Toamasina,distrikt
Earth,Africa,Madagascar,Toamasina,Atsinanana ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toamasina|Atsinanana ,Earth|Madagascar|Toamasina,distrikt
Earth,Africa,Madagascar,Toliara,,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toliara,Earth|Madagascar,provins
Earth,Africa,Madagascar,Toliara,Androy,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toliara|Androy,Earth|Madagascar|Toliara,distrikt
Earth,Africa,Madagascar,Toliara,Anosy,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toliara|Anosy,Earth|Madagascar|Toliara,distrikt
Earth,Africa,Madagascar,Toliara,Atsimo Andrefana,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toliara|Atsimo Andrefana,Earth|Madagascar|Toliara,distrikt
Earth,Africa,Madagascar,Toliara,Menabe ,,,Madagascar,MG,,,,,,,,Earth|Africa|Madagascar|Toliara|Menabe ,Earth|Madagascar|Toliara,distrikt
Earth,Africa,Madeira,,,,,Portugal,PT,,,,,,,,Earth|Africa|Madeira,Earth,land
Earth,Africa,Malawi,,,,,Malawi,MW,,,,,,,,Earth|Africa|Malawi,Earth,land
Earth,Africa,Mali,,,,,Mali,ML,,,,,,,,Earth|Africa|Mali,Earth,land
Earth,Africa,Mascarene Islands,,,,,unknown country,ZZ,,,,,,,,Earth|Africa|Mascarene Islands,Earth,land
Earth,Africa,Mascarene Islands,Mauritius,,,,Mauritius,MU,,,,,,,,Earth|Africa|Mascarene Islands|Mauritius,Earth|Mascarene Islands,provins
Earth,Africa,Mascarene Islands,Rodrigues,,,,Mauritius,MU,,,,,,,,Earth|Africa|Mascarene Islands|Rodrigues,Earth|Mascarene Islands,provins
Earth,Africa,Mascarene Islands,Réunion,,,,Réunion,RE,,,,,,,,Earth|Africa|Mascarene Islands|Réunion,Earth|Mascarene Islands,provins
Earth,Africa,Mauritania,,,,,Mauritania,MR,,,,,,,,Earth|Africa|Mauritania,Earth,land
Earth,Africa,Morocco,,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco,Earth,land
Earth,Africa,Morocco,Agadir Ida-Outanane,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Agadir Ida-Outanane,Earth|Morocco,provins
Earth,Africa,Morocco,Al Haouz,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Al Haouz,Earth|Morocco,provins
Earth,Africa,Morocco,Al-Hoceima,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Al-Hoceima,Earth|Morocco,provins
Earth,Africa,Morocco,Assa-Zag,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Assa-Zag,Earth|Morocco,provins
Earth,Africa,Morocco,Azilal,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Azilal,Earth|Morocco,provins
Earth,Africa,Morocco,Beni Mellal,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Beni Mellal,Earth|Morocco,provins
Earth,Africa,Morocco,Benslimane,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Benslimane,Earth|Morocco,provins
Earth,Africa,Morocco,Berkane,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Berkane,Earth|Morocco,provins
Earth,Africa,Morocco,Boulmane,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Boulmane,Earth|Morocco,provins
Earth,Africa,Morocco,Chefchaouen,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Chefchaouen,Earth|Morocco,provins
Earth,Africa,Morocco,Chichaoua,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Chichaoua,Earth|Morocco,provins
Earth,Africa,Morocco,Chtouka Aït Baha,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Chtouka Aït Baha,Earth|Morocco,provins
Earth,Africa,Morocco,El Hajeb,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|El Hajeb,Earth|Morocco,provins
Earth,Africa,Morocco,El Jadida,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|El Jadida,Earth|Morocco,provins
Earth,Africa,Morocco,Errachidia,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Errachidia,Earth|Morocco,provins
Earth,Africa,Morocco,Essaouira,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Essaouira,Earth|Morocco,provins
Earth,Africa,Morocco,Fahs Beni Makada,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Fahs Beni Makada,Earth|Morocco,provins
Earth,Africa,Morocco,Figuig,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Figuig,Earth|Morocco,provins
Earth,Africa,Morocco,Fès-Dar-Dbibegh,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Fès-Dar-Dbibegh,Earth|Morocco,provins
Earth,Africa,Morocco,Grand Casablanca,,,består eg. av 8 små prefekturer ,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Grand Casablanca,Earth|Morocco,provins
Earth,Africa,Morocco,Guelmim,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Guelmim,Earth|Morocco,provins
Earth,Africa,Morocco,Ifrane,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Ifrane,Earth|Morocco,provins
Earth,Africa,Morocco,Inezgane-Aït Melloul,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Inezgane-Aït Melloul,Earth|Morocco,provins
Earth,Africa,Morocco,Jerada,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Jerada,Earth|Morocco,provins
Earth,Africa,Morocco,Kelâat Es-Sraghna,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Kelâat Es-Sraghna,Earth|Morocco,provins
Earth,Africa,Morocco,Khemisset,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Khemisset,Earth|Morocco,provins
Earth,Africa,Morocco,Khouribga,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Khouribga,Earth|Morocco,provins
Earth,Africa,Morocco,Khénifra,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Khénifra,Earth|Morocco,provins
Earth,Africa,Morocco,Kénitra,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Kénitra,Earth|Morocco,provins
Earth,Africa,Morocco,Larache,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Larache,Earth|Morocco,provins
Earth,Africa,Morocco,Marrakech,,,Marrakech-Menara + Marrakech-Medina,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Marrakech,Earth|Morocco,provins
Earth,Africa,Morocco,Meknès,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Meknès,Earth|Morocco,provins
Earth,Africa,Morocco,Moulay Yacoub,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Moulay Yacoub,Earth|Morocco,provins
Earth,Africa,Morocco,Nador,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Nador,Earth|Morocco,provins
Earth,Africa,Morocco,Ouarzazate,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Ouarzazate,Earth|Morocco,provins
Earth,Africa,Morocco,Oujda-Angad,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Oujda-Angad,Earth|Morocco,provins
Earth,Africa,Morocco,Rabat,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Rabat,Earth|Morocco,provins
Earth,Africa,Morocco,Safi,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Safi,Earth|Morocco,provins
Earth,Africa,Morocco,Salé,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Salé,Earth|Morocco,provins
Earth,Africa,Morocco,Sefrou,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Sefrou,Earth|Morocco,provins
Earth,Africa,Morocco,Settat,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Settat,Earth|Morocco,provins
Earth,Africa,Morocco,Sidi Kacem,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Sidi Kacem,Earth|Morocco,provins
Earth,Africa,Morocco,Sidi Youssef Ben Ali,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Sidi Youssef Ben Ali,Earth|Morocco,provins
Earth,Africa,Morocco,Skhirat-Témara,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Skhirat-Témara,Earth|Morocco,provins
Earth,Africa,Morocco,Tan-Tan,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Tan-Tan,Earth|Morocco,provins
Earth,Africa,Morocco,Tanger-Asilah,,,prefektur,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Tanger-Asilah,Earth|Morocco,provins
Earth,Africa,Morocco,Taounate,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Taounate,Earth|Morocco,provins
Earth,Africa,Morocco,Taourirt,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Taourirt,Earth|Morocco,provins
Earth,Africa,Morocco,Taroudant,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Taroudant,Earth|Morocco,provins
Earth,Africa,Morocco,Tata,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Tata,Earth|Morocco,provins
Earth,Africa,Morocco,Taza,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Taza,Earth|Morocco,provins
Earth,Africa,Morocco,Tiznit,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Tiznit,Earth|Morocco,provins
Earth,Africa,Morocco,Tétouan,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Tétouan,Earth|Morocco,provins
Earth,Africa,Morocco,Zagora,,,,Morocco,MA,,,,,,,,Earth|Africa|Morocco|Zagora,Earth|Morocco,provins
Earth,Africa,Mozambique,,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique,Earth,land
Earth,Africa,Mozambique,Cabo Delgado,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Cabo Delgado,Earth|Mozambique,provins
Earth,Africa,Mozambique,Gaza,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Gaza,Earth|Mozambique,provins
Earth,Africa,Mozambique,Inhambane,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Inhambane,Earth|Mozambique,provins
Earth,Africa,Mozambique,Manica,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Manica,Earth|Mozambique,provins
Earth,Africa,Mozambique,Maputo (cidade),,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Maputo (cidade),Earth|Mozambique,provins
Earth,Africa,Mozambique,Maputo (provincia),,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Maputo (provincia),Earth|Mozambique,provins
Earth,Africa,Mozambique,Nampula,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Nampula,Earth|Mozambique,provins
Earth,Africa,Mozambique,Niassa,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Niassa,Earth|Mozambique,provins
Earth,Africa,Mozambique,Sofala,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Sofala,Earth|Mozambique,provins
Earth,Africa,Mozambique,Tete,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Tete,Earth|Mozambique,provins
Earth,Africa,Mozambique,Zambézia,,,,Mozambique,MZ,,,,,,,,Earth|Africa|Mozambique|Zambézia,Earth|Mozambique,provins
Earth,Africa,Namibia,,,,,Namibia,,,,,,,,,Earth|Africa|Namibia,Earth,land
Earth,Africa,Namibia,Caprivi,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Caprivi,Earth|Namibia,provins
Earth,Africa,Namibia,Erongo,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Erongo,Earth|Namibia,provins
Earth,Africa,Namibia,Hardap,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Hardap,Earth|Namibia,provins
Earth,Africa,Namibia,Karas,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Karas,Earth|Namibia,provins
Earth,Africa,Namibia,Khomas,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Khomas,Earth|Namibia,provins
Earth,Africa,Namibia,Kunene,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Kunene,Earth|Namibia,provins
Earth,Africa,Namibia,Ohangwena,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Ohangwena,Earth|Namibia,provins
Earth,Africa,Namibia,Okavango,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Okavango,Earth|Namibia,provins
Earth,Africa,Namibia,Omaheke,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Omaheke,Earth|Namibia,provins
Earth,Africa,Namibia,Omusati,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Omusati,Earth|Namibia,provins
Earth,Africa,Namibia,Oshana,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Oshana,Earth|Namibia,provins
Earth,Africa,Namibia,Oshikoto,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Oshikoto,Earth|Namibia,provins
Earth,Africa,Namibia,Otjozondjupa,,,,Namibia,,,,,,,,,Earth|Africa|Namibia|Otjozondjupa,Earth|Namibia,provins
Earth,Africa,Niger,,,,,Niger,NE,,,,,,,,Earth|Africa|Niger,Earth,land
Earth,Africa,Nigeria,,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria,Earth,land
Earth,Africa,Nigeria,Abia,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Abia,Earth|Nigeria,provins
Earth,Africa,Nigeria,Abuja Federal Capital Territory,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Abuja Federal Capital Territory,Earth|Nigeria,provins
Earth,Africa,Nigeria,Adamwa,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Adamwa,Earth|Nigeria,provins
Earth,Africa,Nigeria,Akwa Ibom,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Akwa Ibom,Earth|Nigeria,provins
Earth,Africa,Nigeria,Anambra,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Anambra,Earth|Nigeria,provins
Earth,Africa,Nigeria,Bauchi,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Bauchi,Earth|Nigeria,provins
Earth,Africa,Nigeria,Bayelsa,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Bayelsa,Earth|Nigeria,provins
Earth,Africa,Nigeria,Benue,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Benue,Earth|Nigeria,provins
Earth,Africa,Nigeria,Borno,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Borno,Earth|Nigeria,provins
Earth,Africa,Nigeria,Cross River,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Cross River,Earth|Nigeria,provins
Earth,Africa,Nigeria,Delta,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Delta,Earth|Nigeria,provins
Earth,Africa,Nigeria,Ebonyi,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Ebonyi,Earth|Nigeria,provins
Earth,Africa,Nigeria,Edo,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Edo,Earth|Nigeria,provins
Earth,Africa,Nigeria,Ekiti,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Ekiti,Earth|Nigeria,provins
Earth,Africa,Nigeria,Enugu,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Enugu,Earth|Nigeria,provins
Earth,Africa,Nigeria,Gombe,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Gombe,Earth|Nigeria,provins
Earth,Africa,Nigeria,Imo,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Imo,Earth|Nigeria,provins
Earth,Africa,Nigeria,Jigawa,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Jigawa,Earth|Nigeria,provins
Earth,Africa,Nigeria,Kaduna,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Kaduna,Earth|Nigeria,provins
Earth,Africa,Nigeria,Kano,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Kano,Earth|Nigeria,provins
Earth,Africa,Nigeria,Katsina,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Katsina,Earth|Nigeria,provins
Earth,Africa,Nigeria,Kebbi,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Kebbi,Earth|Nigeria,provins
Earth,Africa,Nigeria,Kogi,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Kogi,Earth|Nigeria,provins
Earth,Africa,Nigeria,Kwara,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Kwara,Earth|Nigeria,provins
Earth,Africa,Nigeria,Lagos,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Lagos,Earth|Nigeria,provins
Earth,Africa,Nigeria,Nassarawa,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Nassarawa,Earth|Nigeria,provins
Earth,Africa,Nigeria,Niger,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Niger,Earth|Nigeria,provins
Earth,Africa,Nigeria,Ogun,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Ogun,Earth|Nigeria,provins
Earth,Africa,Nigeria,Ondo,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Ondo,Earth|Nigeria,provins
Earth,Africa,Nigeria,Osun,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Osun,Earth|Nigeria,provins
Earth,Africa,Nigeria,Oyo,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Oyo,Earth|Nigeria,provins
Earth,Africa,Nigeria,Plateau,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Plateau,Earth|Nigeria,provins
Earth,Africa,Nigeria,Rivers,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Rivers,Earth|Nigeria,provins
Earth,Africa,Nigeria,Sokoto,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Sokoto,Earth|Nigeria,provins
Earth,Africa,Nigeria,Taraba,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Taraba,Earth|Nigeria,provins
Earth,Africa,Nigeria,Yobe,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Yobe,Earth|Nigeria,provins
Earth,Africa,Nigeria,Zamfara,,,,Nigeria,NG,,,,,,,,Earth|Africa|Nigeria|Zamfara,Earth|Nigeria,provins
Earth,Africa,Prince Edward Island,,,,,South Africa,ZA,,,,,,,,Earth|Africa|Prince Edward Island,Earth,land
Earth,Africa,Rwanda,,,,,Rwanda,RW,,,,,,,,Earth|Africa|Rwanda,Earth,land
Earth,Africa,Saint Helena,,,,,Saint Helena,SH,,,,,,,,Earth|Africa|Saint Helena,Earth,land
Earth,Africa,Sao Tome and Principe,,,,,Sao Tome and Principe,ST,,,,,,,,Earth|Africa|Sao Tome and Principe,Earth,land
Earth,Africa,Senegal,,,,,Senegal,SN,,,,,,,,Earth|Africa|Senegal,Earth,land
Earth,Africa,Seychelles (excl. Aldabra Islands),,,,,Seychelles,SC,,,,,,,,Earth|Africa|Seychelles (excl. Aldabra Islands),Earth,land
Earth,Africa,Sierra Leone,,,,,Sierra Leone,SL,,,,,,,,Earth|Africa|Sierra Leone,Earth,land
Earth,Africa,Somalia,,,,,Somalia,SO,,,,,,,,Earth|Africa|Somalia,Earth,land
